"w-full src","text-lg","text-lg href","pt-2","text-black","w-full","contactItem","contactItem href","w-full 2","contactItem 2","contactItem href 2","text-white 2","text-white href","hover:bg-gray-400 href","text-base"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR ENERGY AFRICA","https://www.brabys.com/za/western-cape/george/eastern-extension/solar-energy-solutions/solar-energy-africa","Eastern Extension, George, Western Cape","Solar Energy Solutions","Cell:","072 381 8149","tel:0723818149","Email:","simone@solarenergy.africa","mailto:simone@solarenergy.africa","More
                                        Information","https://www.brabys.com/za/western-cape/george/eastern-extension/solar-energy-solutions/solar-energy-africa","https://www.brabys.com/za/solar-installers-supplies?page=19#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR ENERGY GROUP (PTY) LTD","https://www.brabys.com/za/gauteng/pretoria/waterkloof-ridge/renewable-energy/solar-energy-group-pty-ltd","Waterkloof Ridge, Pretoria, Gauteng","Renewable Energy","Phone:","012 770 3310","tel:0127703310","Email:","sales@solarenergygroup.co.za","mailto:sales@solarenergygroup.co.za","Visit
                                        Website","http://www.solarenergygroup.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=19#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR EQUIPMENT","https://www.brabys.com/za/eastern-cape/port-elizabeth/sherwood/solar-equipment","Sherwood, Port Elizabeth, Eastern Cape","Solar Equipment","Phone:","041 101 0277","tel:0411010277","Cell:","041 453 7602","tel:0414537602","Visit
                                        Website","http://www.solarequipment.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=19#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR GEYSERS JOHANNESBURG","https://www.brabys.com/za/gauteng/midrand/kyalami-a-h/renewable-energy/solar-geysers-johannesburg","Kyalami A H, Midrand, Gauteng","Renewable Energy","Phone:","011 705 2427","tel:0117052427","Email:","greenleafalternativesolution@newstime.co.za","mailto:greenleafalternativesolution@newstime.co.za","Visit
                                        Website","http://www.greenleafalternativesolutions.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=19#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR GREEN SA (PTY) LTD","https://www.brabys.com/za/western-cape/milnerton/milnerton-ridge/solar-energy-equipment/solar-green-sa-pty-ltd","Milnerton Ridge, Milnerton, Western Cape","Solar Energy Equipment","Phone:","021 555 0096","tel:0215550096","Cell:","081 331 4887","tel:0813314887","More
                                        Information","https://www.brabys.com/za/western-cape/milnerton/milnerton-ridge/solar-energy-equipment/solar-green-sa-pty-ltd","https://www.brabys.com/za/solar-installers-supplies?page=19#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR HARVEST","https://www.brabys.com/za/gauteng/roodepoort/technikon/solar-water-heating-equipment/solar-harvest","Technikon, Roodepoort, Gauteng","Solar Water Heating Equipment","Phone:","011 763 1944","tel:0117631944","Email:","info@solarharvest.co.za","mailto:info@solarharvest.co.za","Visit
                                        Website","http://www.solarharvest.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=19#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR HEAT EXCHANGERS","https://www.brabys.com/za/gauteng/randburg/ferndale/solar-water-heating-equipment/solar-heat-exchangers","Ferndale, Randburg, Gauteng","Solar Water Heating Equipment","Phone:","011 462 0024","tel:0114620024","Email:","info@solarheat.co.za","mailto:info@solarheat.co.za","Visit
                                        Website","http://www.solarheat.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=19#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR KWIK INSTALLERS","https://www.brabys.com/za/eastern-cape/east-london/chiselhurst/solar-water-heating-equipment/solar-kwik-installers","Chiselhurst, East London, Eastern Cape","Solar Water Heating Equipment","Phone:","043 726 5724","tel:0437265724","Cell:","082 566 2577","tel:0825662577","More
                                        Information","https://www.brabys.com/za/eastern-cape/east-london/chiselhurst/solar-water-heating-equipment/solar-kwik-installers","https://www.brabys.com/za/solar-installers-supplies?page=19#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR LINKS ENERGY","https://www.brabys.com/za/gauteng/randburg/solar-energy/solar-links-energy","Randburg, Gauteng","","Cell:","068 233 2924","tel:0682332924","","","","Visit
                                        Website","http://www.solarlinksenergy.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR MAN","https://www.brabys.com/za/gauteng/pretoria/six-fountains/solar-equipment/solar-man","Six Fountains, Pretoria, Gauteng","Solar Equipment","Phone:","012 809 1525","tel:0128091525","Email:","solarman@mwebbiz.co.za","mailto:solarman@mwebbiz.co.za","Visit
                                        Website","http://www.solarm.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR NINJA","https://www.brabys.com/za/western-cape/mossel-bay/online-accommodation-reservations/solar-ninja","Mossel Bay, Western Cape","Online Accommodation Reservations","VOIP:","087 088 1913","tel:0870881913","Email:","info@solarninja.co.za","mailto:info@solarninja.co.za","Visit
                                        Website","http://www.solarninja.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR PANEL PRO","https://www.brabys.com/za/mpumalanga/emalahleni/tasbet-park-ext-3/solar-energy/solar-panel-pro","Tasbet Park Ext 3, Emalahleni, Mpumalanga","Solar","Cell:","079 241 5472","tel:0792415472","Email:","bokwenic@gmail.com","mailto:bokwenic@gmail.com","More
                                        Information","https://www.brabys.com/za/mpumalanga/emalahleni/tasbet-park-ext-3/solar-energy/solar-panel-pro","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR POWER","https://www.brabys.com/za/gauteng/sandton/marlboro-gardens/solar-systems/solar-power","Marlboro Gardens, Sandton, Gauteng","Solar Systems","Phone:","086 111 4169","tel:0861114169","Email:","info@solarpower.co.za","mailto:info@solarpower.co.za","Visit
                                        Website","http://www.solarpower.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR PRIMEG","https://www.brabys.com/za/kwazulu-natal/phoenix/southgate/solar-energy-equipment/solar-primeg","Southgate, Phoenix, Kwazulu-Natal","Solar Energy Equipment","Phone:","031 569 1044","tel:0315691044","Email:","admin@solarprimeg.co.za","mailto:admin@solarprimeg.co.za","Visit
                                        Website","http://www.solarprimeg.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR SERVICES CC","https://www.brabys.com/za/gauteng/pretoria/rietfontein/air-pumps/solar-services-cc","Rietfontein, Pretoria, Gauteng","Air Pumps","Phone:","012 329 0545","tel:0123290545","Email:","solar@lantic.net","mailto:solar@lantic.net","More
                                        Information","https://www.brabys.com/za/gauteng/pretoria/rietfontein/air-pumps/solar-services-cc","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR SIMPLE","https://www.brabys.com/za/north-west/klerksdorp/songloed/solar-energy/solar-simple","Songloed, Klerksdorp, North West","Solar Energy","Cell:","060 724 9477","tel:0607249477","Email:","info@solarsimple.co.za","mailto:info@solarsimple.co.za","Visit
                                        Website","http://www.solarsimple.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR SMART TECHNOLOGY","https://www.brabys.com/za/gauteng/midrand/randjiespark/solar-energy/solar-smart-technology","Randjiespark, Midrand, Gauteng","Solar Energy","Cell:","083 461 0084","tel:0834610084","Email:","sales@solarsmarttechnology.co.za","mailto:sales@solarsmarttechnology.co.za","Visit
                                        Website","http://www.solarsmarttechnology.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR SOLUTIONS","https://www.brabys.com/za/western-cape/plettenberg-bay/solar-water-heating-equipment/solar-solutions","Plettenberg Bay, Western Cape","Solar Water Heating Equipment","Phone:","044 532 7583","tel:0445327583","Cell:","082 255 9916","tel:0822559916","Visit
                                        Website","http://www.solarsolutions.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=20#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR SOLUTIONS ENGINEERING SA (CPT)","https://www.brabys.com/za/western-cape/cape-town/maitland/solar-energy/solar-solutions-engineering-sa-cpt","Maitland, Cape Town, Western Cape","","Phone:","021 203 9904","tel:0212039904","Email:","support@ssesa.co.za","mailto:support@ssesa.co.za","Visit
                                        Website","http://www.ssesa.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR SPECIFICS","https://www.brabys.com/za/western-cape/milnerton/parklands/solar-water-heating-equipment/solar-specifics","Parklands, Milnerton, Western Cape","Equipment","Cell:","082 562 4791","tel:0825624791","","","","More
                                        Information","https://www.brabys.com/za/western-cape/milnerton/parklands/solar-water-heating-equipment/solar-specifics","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR SPOT","https://www.brabys.com/za/western-cape/kraaifontein/solar-energy/solar-spot","Kraaifontein, Western Cape","Solar Energy","Cell:","078 012 9105","tel:0780129105","","","","More
                                        Information","https://www.brabys.com/za/western-cape/kraaifontein/solar-energy/solar-spot","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR STARZ","https://www.brabys.com/za/gauteng/roodepoort/solar-energy/solar-starz","Roodepoort, Gauteng","Solar Energy","Cell:","084 494 0000","tel:0844940000","Email:","sasolarstarz@gmail.com","mailto:sasolarstarz@gmail.com","Visit
                                        Website","http://www.solarstarz.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR VAULT","https://www.brabys.com/za/eastern-cape/port-elizabeth/crockarts-hope/solar-energy-equipment/solar-vault","Crockarts Hope, Port Elizabeth, Eastern Cape","Solar Energy Equipment","Cell:","079 643 1737","tel:0796431737","Email:","sales@solarvault.co.za","mailto:sales@solarvault.co.za","Visit
                                        Website","http://www.solarvault.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR ZONE","https://www.brabys.com/za/northern-cape/upington/solar-energy-equipment/solar-zone","Upington, Northern Cape","Solar Energy Equipment","Phone:","054 331 1548","tel:0543311548","","","","Visit
                                        Website","http://www.solarzone.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLAR4LIFE ENERGY SOLUTIONS","https://www.brabys.com/za/gauteng/boksburg/boksburg-north/solar-energy/solar4life-energy-solutions","Boksburg North, Boksburg, Gauteng","Solar Energy","Phone:","011 594 7522","tel:0115947522","Email:","henry@solar4life.co.za","mailto:henry@solar4life.co.za","Visit
                                        Website","http://www.solar4life.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLARAY SYSTEM (PTY) LTD","https://www.brabys.com/za/kwazulu-natal/kloof/solar-electric-power-systems-equipment/solaray-system-pty-ltd","Kloof, Kwazulu-Natal","Solar Electric Power - Systems & Equipment","Phone:","031 940 4040","tel:0319404040","Email:","sales@solaray.co.za","mailto:sales@solaray.co.za","Visit
                                        Website","http://www.solaray.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLARBEAM","https://www.brabys.com/za/gauteng/randburg/strijdompark/solar-energy/solarbeam","Strijdompark, Randburg, Gauteng","Solar Energy","Phone:","011 874 0179","tel:0118740179","Email:","jhbsales@solarbeam.co.za","mailto:jhbsales@solarbeam.co.za","Visit
                                        Website","http://www.solarbeam.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLARC ELECTRICAL AFRICA","https://www.brabys.com/za/western-cape/somerset-west/somerset-west-bus-pk/solar-energy-equipment/solarc-electrical-africa","Somerset West Bus Pk, Somerset West, Western Cape","Solar Energy Equipment","VOIP:","087 703 2456","tel:0877032456","","","","Visit
                                        Website","http://www.solarcea.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=21#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLARENT (PTY) LTD","https://www.brabys.com/za/western-cape/bellville/stikland/solar-energy-equipment/solarent-pty-ltd","Stikland, Bellville, Western Cape","Equipment","Phone:","021 946 3424","tel:0219463424","","","","Visit
                                        Website","http://www.solarent.com/","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLARITE SOUTH AFRICA","https://www.brabys.com/za/gauteng/pretoria/capital-park/solar-installers/solarite-south-africa","Capital Park, Pretoria, Gauteng","Solar Installers","Phone:","012 323 1444","tel:0123231444","Share Call Fax:","012 323 5665","tel:0123235665","Visit
                                        Website","http://www.solarite.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLARSEC","https://www.brabys.com/za/mpumalanga/secunda/renewable-energy/solarsec","Secunda, Mpumalanga","","Cell:","079 736 1432","tel:0797361432","Email:","sales@solarsec.co.za","mailto:sales@solarsec.co.za","Visit
                                        Website","http://www.solarsec.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLARTECH OVERBERG","https://www.brabys.com/za/western-cape/stanford/renewable-energy/solartech-overberg","Stanford, Western Cape","Renewable Energy","Phone:","028 341 0028","tel:0283410028","Cell:","083 316 1872","tel:0833161872","Visit
                                        Website","http://www.solsquare.com/","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLARXGEN","https://www.brabys.com/za/western-cape/george/george-central/solar-energy-equipment/solarxgen","George Central, George, Western Cape","Solar Energy Equipment","Email:","leandri.starbuck@solarxgen.com","mailto:leandri.starbuck@solarxgen.com","","","","Visit
                                        Website","http://www.solarxgen.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SOLEK-RENEWABLE ENERGY ENGINEERS","https://www.brabys.com/za/western-cape/stellenbosch/solar-energy/solek-renewable-energy-engineers","Stellenbosch, Western Cape","Solar Energy","Phone:","086 124 2327","tel:0861242327","Email:","info@solek.co.za","mailto:info@solek.co.za","More
                                        Information","https://www.brabys.com/za/western-cape/stellenbosch/solar-energy/solek-renewable-energy-engineers","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SPARK SOLAR ENERGY","https://www.brabys.com/za/western-cape/kraaifontein/solar-energy/spark-solar-energy","Kraaifontein, Western Cape","Solar Energy","VOIP:","087 265 3119","tel:0872653119","","","","More
                                        Information","https://www.brabys.com/za/western-cape/kraaifontein/solar-energy/spark-solar-energy","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SPECIALIZED SOLAR SYSTEMS","https://www.brabys.com/za/western-cape/george/tamsui-dustria/solar-energy-equipment/specialized-solar-systems","Tamsui Dustria, George, Western Cape","Solar Energy Equipment","Phone:","044 878 1126","tel:0448781126","","","","More
                                        Information","https://www.brabys.com/za/western-cape/george/tamsui-dustria/solar-energy-equipment/specialized-solar-systems","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SUN ELECTRICITY (PTY) LTD","https://www.brabys.com/za/gauteng/pretoria/mayville/electrical-supplies/sun-electricity-pty-ltd","Mayville, Pretoria, Gauteng","Electrical Supplies","Phone:","012 335 6486","tel:0123356486","","","","More
                                        Information","https://www.brabys.com/za/gauteng/pretoria/mayville/electrical-supplies/sun-electricity-pty-ltd","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SUNCO SYSTEMS (PTY) LTD","https://www.brabys.com/za/western-cape/somerset-west/firgrove/solar-energy/sunco-systems-pty-ltd","Firgrove, Somerset West, Western Cape","Solar Energy","Phone:","021 851 6785","tel:0218516785","","","","More
                                        Information","https://www.brabys.com/za/western-cape/somerset-west/firgrove/solar-energy/sunco-systems-pty-ltd","https://www.brabys.com/za/solar-installers-supplies?page=22#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SUNFIN SOLAR","https://www.brabys.com/za/gauteng/boksburg/boksburg-north/solar-water-heating-equipment/sunfin-solar","Boksburg North, Boksburg, Gauteng","Equipment","Phone:","086 101 7229","tel:0861017229","Share Call Fax:","086 588 1592","tel:0865881592","More
                                        Information","https://www.brabys.com/za/gauteng/boksburg/boksburg-north/solar-water-heating-equipment/sunfin-solar","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SUNRISE SOLAR","https://www.brabys.com/za/western-cape/mitchells-plain/solar-energy-equipment/sunrise-solar","Mitchells Plain, Mitchell's Plain, Western Cape","Equipment","Cell:","072 926 0680","tel:0729260680","","","","More
                                        Information","https://www.brabys.com/za/western-cape/mitchells-plain/solar-energy-equipment/sunrise-solar","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SUNSOL-E","https://www.brabys.com/za/gauteng/randburg/strijdom-park/solar-energy-solutions/sunsol-e","Strijdom Park, Randburg, Gauteng","Solar Energy Solutions","Cell:","076 458 3576","tel:0764583576","Email:","sales@sunsol-e.co.za","mailto:sales@sunsol-e.co.za","Visit
                                        Website","http://www.sunsol-e.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SUNTANK","https://www.brabys.com/za/gauteng/pretoria/koedoespoort-ind/solar-water-heating-equipment/suntank","Koedoespoort Ind, Pretoria, Gauteng","Solar Water Heating Equipment","Phone:","012 804 7646","tel:0128047646","Share Call Fax:","086 585 9326","tel:0865859326","Visit
                                        Website","http://www.suntank.com/","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SUNWORX SOLAR","https://www.brabys.com/za/gauteng/sandton/renewable-energy/sunworx-solar","Sandton, Gauteng","Renewable Energy","Phone:","010 005 2375","tel:0100052375","Email:","info@sunworxsolar.co.za","mailto:info@sunworxsolar.co.za","Visit
                                        Website","http://www.sunworxsolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SWITCH SOLAR SOLUTIONS","https://www.brabys.com/za/western-cape/bellville/ridgeworth/solar-energy/switch-solar-solutions","Ridgeworth, Bellville, Western Cape","Solar Energy","Cell:","081 788 8869","tel:0817888869","","","","More
                                        Information","https://www.brabys.com/za/western-cape/bellville/ridgeworth/solar-energy/switch-solar-solutions","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","SYNERGY IN CREATION","https://www.brabys.com/za/north-west/brits/schoemansville/solar-equipment/synergy-in-creation","Schoemansville, Brits, North West","Solar Equipment","Cell:","072 738 6808","tel:0727386808","Email:","sales@synergyincreation.com","mailto:sales@synergyincreation.com","Visit
                                        Website","http://www.synergyincreation.com/","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TASOL","https://www.brabys.com/za/northern-cape/kimberley/solar-energy-equipment/tasol","Kimberley, Northern Cape","Solar Energy Equipment","Phone:","053 831 4034","tel:0538314034","Cell:","071 365 1591","tel:0713651591","Visit
                                        Website","http://www.tasolsolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TASOL","https://www.brabys.com/za/eastern-cape/jeffreys-bay/eedenglen/solar-energy-equipment/tasol","Eedenglen, Jeffreys Bay, Eastern Cape","Solar Energy Equipment","Cell:","082 697 7466","tel:0826977466","Email:","johnt@tasolsolar.co.za","mailto:johnt@tasolsolar.co.za","Visit
                                        Website","http://www.tasolsolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TASOL SOLAR","https://www.brabys.com/za/free-state/bethlehem/solar-heating/tasol-solar","Bethlehem, Free State","Solar Heating","Phone:","058 303 2174","tel:0583032174","Email:","bethlehem@tasolsolar.co.za","mailto:bethlehem@tasolsolar.co.za","More
                                        Information","https://www.brabys.com/za/free-state/bethlehem/solar-heating/tasol-solar","https://www.brabys.com/za/solar-installers-supplies?page=23#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TASOL-SOLAR ENERGY SOLUTIONS","https://www.brabys.com/za/gauteng/randburg/klipfontein-no-4/solar-energy/tasol-solar-energy-solutions","Klipfontein No 4, Randburg, Gauteng","","Phone:","011 704 4436","tel:0117044436","","","","Visit
                                        Website","http://www.tasolsolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TELCONNECT ENERGY","https://www.brabys.com/za/western-cape/cape-town/paarden-eiland/solar-energy/telconnect-energy","Paarden Eiland, Cape Town, Western Cape","Solar","Phone:","021 023 0064","tel:0210230064","","","","More
                                        Information","https://www.brabys.com/za/western-cape/cape-town/paarden-eiland/solar-energy/telconnect-energy","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TESLAH ELECTRICAL & SOLAR SYSTEMS","https://www.brabys.com/za/kwazulu-natal/ladysmith/egerton/electrical-contractors/teslah-electrical-solar-systems","Egerton, Ladysmith, Kwazulu-Natal","Electrical Contractors","Phone:","036 635 3062","tel:0366353062","Cell:","036 631 4858","tel:0366314858","More
                                        Information","https://www.brabys.com/za/kwazulu-natal/ladysmith/egerton/electrical-contractors/teslah-electrical-solar-systems","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","THE RENEWABLE RESOURCES COMPANY","https://www.brabys.com/za/kwazulu-natal/mt-edgecombe/cornubia-ind-estate/solar-water-heating-equipment/the-renewable-resources-company","Cornubia Ind Estate, Mt. Edgecombe, Kwazulu-Natal","Solar Water Heating Equipment","Phone:","010 006 5537","tel:0100065537","Email:","info@trrc.africa","mailto:info@trrc.africa","Visit
                                        Website","http://www.renewableresources.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","THE SOLAR CREW","https://www.brabys.com/za/western-cape/beaufort-west/solar-energy/the-solar-crew","Beaufort West, Western Cape","Solar Energy","Cell:","072 853 5325","tel:0728535325","","","","More
                                        Information","https://www.brabys.com/za/western-cape/beaufort-west/solar-energy/the-solar-crew","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","THE SOLAR FACTORY","https://www.brabys.com/za/kwazulu-natal/hillcrest/assagay/inverters/the-solar-factory","Assagay, Hillcrest, Kwazulu-Natal","Inverters","Cell:","064 540 3424","tel:0645403424","Email:","bcgenergy@yahoo.com","mailto:bcgenergy@yahoo.com","More
                                        Information","https://www.brabys.com/za/kwazulu-natal/hillcrest/assagay/inverters/the-solar-factory","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","THE SOLAR FACTORY","https://www.brabys.com/za/kwazulu-natal/ballito/batteries/the-solar-factory","Ballito, Kwazulu-Natal","Batteries","Cell:","066 272 2484","tel:0662722484","Email:","info@thesolarfactory.co.za","mailto:info@thesolarfactory.co.za","More
                                        Information","https://www.brabys.com/za/kwazulu-natal/ballito/batteries/the-solar-factory","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","THE WATER SOLAR COMPANY","https://www.brabys.com/za/western-cape/paarl/daljosafat-ind-tship/solar-energy-equipment/the-water-solar-company","Daljosafat Ind Tship, Paarl, Western Cape","Solar Energy Equipment","Cell:","062 375 5088","tel:0623755088","","","","More
                                        Information","https://www.brabys.com/za/western-cape/paarl/daljosafat-ind-tship/solar-energy-equipment/the-water-solar-company","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","THINK SOLAR","https://www.brabys.com/za/western-cape/stilbaai/solar-energy-equipment/think-solar","Stilbaai, Western Cape","Solar Energy Equipment","Cell:","076 596 3361","tel:0765963361","Email:","thinksolarwc@gmail.com","mailto:thinksolarwc@gmail.com","More
                                        Information","https://www.brabys.com/za/western-cape/stilbaai/solar-energy-equipment/think-solar","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TIM & CO ENERGY","https://www.brabys.com/za/gauteng/benoni/dewald-hattingh-park/solar-energy/tim-co-energy","Dewald Hattingh Park, Benoni, Gauteng","Solar Energy","Cell:","083 305 9598","tel:0833059598","Email:","tim@timandco.co.za","mailto:tim@timandco.co.za","Visit
                                        Website","http://www.timandco.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=24#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TINT SOLAR FILM SPECIALIST","https://www.brabys.com/za/kwazulu-natal/amanzimtoti/illovo-beach/solar-film/tint-solar-film-specialist","Illovo Beach, Amanzimtoti, Kwazulu-Natal","Solar Film","Cell:","082 563 0833","tel:0825630833","Email:","frankgbbm@gmail.com","mailto:frankgbbm@gmail.com","More
                                        Information","https://www.brabys.com/za/kwazulu-natal/amanzimtoti/illovo-beach/solar-film/tint-solar-film-specialist","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TOP SOLAR ENERGY SOLUTIONS","https://www.brabys.com/za/western-cape/bredasdorp/solar-energy/top-solar-energy-solutions","Bredasdorp, Western Cape","","Cell:","082 550 4958","tel:0825504958","Email:","admin@topsolacres.co.za","mailto:admin@topsolacres.co.za","More
                                        Information","https://www.brabys.com/za/western-cape/bredasdorp/solar-energy/top-solar-energy-solutions","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TREETOPS RENEWABLE ENERGY SYSTEMS","https://www.brabys.com/za/western-cape/cape-town/dieprivier/renewable-energy/treetops-renewable-energy-systems","Dieprivier, Cape Town, Western Cape","","Phone:","021 706 1227","tel:0217061227","Email:","info@treetopssolar.co.za","mailto:info@treetopssolar.co.za","Visit
                                        Website","http://www.treetopssolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
